nprop,mpeak,randomized,threads,rrate,nchoice,size,wc,method,rc,found,nfail,cpu,mused
0,16025.875,1,0,0,0,7,66.348,FF,0,1,1000000,65.598,13663.20313
0,16025.46875,1,0,0,0,7,46.526,FF,0,0,706480,45.996,13662.84375
0,16025.875,1,0,0,0,7,9.79,FF,0,0,154111,9.666,13684.98438
0,16025.78125,1,0,0,0,7,24.759,FF,0,0,374100,24.481,13663.15625
0,16025.71875,1,0,0,0,7,64.876,FF,0,1,1000000,64.17,13663.14063
0,16026.03125,1,0,0,0,7,37.656,FF,0,0,568312,37.24,13667.07813
0,16025.71875,1,0,0,0,7,31.7,FF,0,0,478149,31.341,13662.89063
0,16025.59375,1,0,0,0,7,52.851,FF,0,0,794108,52.279,13663.01563
0,16025.9375,1,0,0,0,7,34.941,FF,0,0,530224,34.53,13663.01563
0,16025.67188,1,0,0,0,7,10.534,FF,0,0,158225,10.401,13663
0,16025.60938,1,0,0,0,7,8.398,FF,0,0,128060,8.286,13684.65625
0,16025.79688,1,0,0,0,7,26.676,FF,0,0,398462,26.372,13663.15625
0,16025.875,1,0,0,0,7,14.042,FF,0,0,214018,13.862,13667.26563
0,16025.95313,1,0,0,0,7,15.318,FF,0,0,230019,15.134,13663.28125
0,16025.5,1,0,0,0,7,65.295,FF,0,1,1000000,64.58,13662.875
0,16025.78125,1,0,0,0,7,54.229,FF,0,0,824160,53.629,13663.14063
0,16025.8125,1,0,0,0,7,26.964,FF,0,0,414156,26.657,13663.14063
0,16025.90625,1,0,0,0,7,64.538,FF,0,1,1000000,63.81,13663.29688
0,16025.75,1,0,0,0,7,6.925,FF,0,0,106006,6.838,13684.73438
0,16025.9375,1,0,0,0,7,51.387,FF,0,0,780017,50.828,13663.39063
0,16025.73438,1,0,0,0,7,44.84,FF,0,0,690094,44.334,13662.84375
0,16025.9375,1,0,0,0,7,39.251,FF,0,0,594059,38.798,13663.23438
0,16026.17188,1,0,0,0,7,16.159,FF,0,0,250178,15.959,13663.375
0,16025.9375,1,0,0,0,7,48.923,FF,0,0,746081,48.386,13663.29688
0,16025.875,1,0,0,0,7,65.748,FF,0,1,1000000,64.995,13663.23438
0,16025.64063,1,0,0,0,7,35.523,FF,0,0,532022,35.12,13663.0625
0,16025.75,1,0,0,0,7,5.354,FF,0,0,82063,5.284,13684.73438
0,16025.71875,1,0,0,0,7,9.031,FF,0,0,140027,8.908,13663.20313
0,16025.8125,1,0,0,0,7,5.481,FF,0,0,84154,5.407,13684.79688
0,16025.84375,1,0,0,0,7,10.363,FF,0,0,158131,10.228,13663.20313
0,16025.6875,1,0,0,0,7,6.966,FF,0,0,106395,6.878,13684.76563
0,16025.71875,1,0,0,0,7,27.92,FF,0,0,430235,27.592,13663.14063
0,16025.71875,1,0,0,0,7,12.734,FF,0,0,190126,12.58,13663.07813
0,16025.6875,1,0,0,0,7,49.625,FF,0,0,760012,49.064,13663.07813
0,16025.75,1,0,0,0,7,35.765,FF,0,0,528041,35.354,13663.14063
0,16025.625,1,0,0,0,7,10.431,FF,0,0,162024,10.291,13662.98438
0,16025.78125,1,0,0,0,7,18.869,FF,0,0,284246,18.645,13663.07813
0,16025.65625,1,0,0,0,7,29.418,FF,0,0,452111,29.073,13663.07813
0,16025.98438,1,0,0,0,7,10.355,FF,0,0,162027,10.218,13663.35938
0,16025.65625,1,0,0,0,7,64.867,FF,0,1,1000000,64.118,13663.04688
0,16025.79688,1,0,0,0,7,66.186,FF,0,0,988026,65.446,13663.1875
0,16025.96875,1,0,0,0,7,24.192,FF,0,0,358018,23.909,13663.14063
0,16025.64063,1,0,0,0,7,4.38,FF,0,0,68010,4.32,13684.71875
0,16025.84375,1,0,0,0,7,29.297,FF,0,0,448422,28.953,13663.14063
0,16025.73438,1,0,0,0,7,23.093,FF,0,0,346852,22.825,13663.0625
0,16026,1,0,0,0,7,66.213,FF,0,1,1000000,65.472,13663.375
0,16025.89063,1,0,0,0,7,52.833,FF,0,0,790094,52.269,13663.21875
0,16026.125,1,0,0,0,7,9.417,FF,0,0,144125,9.294,13684.89063
0,16025.96875,1,0,0,0,7,9.264,FF,0,0,140326,9.147,13684.82813
0,16025.78125,1,0,0,0,7,42.202,FF,0,0,644020,41.724,13663.17188
,,,,,,,,,,,,,
,,,,,,,,,,86,,31.40578,
