nprop,mpeak,randomized,threads,rrate,nchoice,size,wc,method,rc,found,nfail,cpu,mused
0,20129.34375,1,0,0,0,9,15.337,FF,0,0,184060,15.111,16859.5625
0,20129.60938,1,0,0,0,9,5.984,FF,0,0,71020,5.901,16881.51563
0,20129.1875,1,0,0,0,9,8.522,FF,0,0,102278,8.41,16881
0,20129.64063,1,0,0,0,9,52.182,FF,0,0,634199,51.554,16861.07813
0,20129.26563,1,0,0,0,9,22.779,FF,0,0,272095,22.459,16859.51563
0,20129.51563,1,0,0,0,9,31.375,FF,0,0,380183,30.991,16859.73438
0,20129.60938,1,0,0,0,9,53.322,FF,0,0,630016,52.733,16867.64063
0,20129.42188,1,0,0,0,9,20.955,FF,0,0,252833,20.701,16859.64063
0,20129.70313,1,0,0,0,9,38.456,FF,0,0,456145,38,16859.67188
0,20129.70313,1,0,0,0,9,28.498,FF,0,0,346190,28.147,16859.89063
0,20129.5,1,0,0,0,9,34.354,FF,0,0,410056,33.896,16855.625
0,20129.54688,1,0,0,0,9,18.611,FF,0,0,225210,18.369,16855.70313
0,20129.85938,1,0,0,0,9,48.243,FF,0,0,584092,47.669,16859.73438
0,20129.34375,1,0,0,0,9,6.18,FF,0,0,72078,6.101,16881.15625
0,20129.60938,1,0,0,0,9,44.763,FF,0,0,540589,44.186,16859.79688
0,20129.34375,1,0,0,0,9,35.912,FF,0,0,428166,35.463,16859.5
0,20129.54688,1,0,0,0,9,10.614,FF,0,0,128419,10.482,16859.75
0,20129.48438,1,0,0,0,9,83.009,FF,0,1,1000000,81.998,16859.65625
0,20129.26563,1,0,0,0,9,12.54,FF,0,0,149435,12.373,16859.42188
0,20129.39063,1,0,0,0,9,65.999,FF,0,0,798224,65.253,16855.60938
0,20129.54688,1,0,0,0,9,4.034,FF,0,0,48277,3.977,16881.35938
0,20129.57813,1,0,0,0,9,22.364,FF,0,0,290071,22.103,16859.70313
0,20129.67188,1,0,0,0,9,36.52,FF,0,0,468713,36.116,16859.8125
0,20129.60938,1,0,0,0,9,33.4,FF,0,0,424082,33.011,16859.85938
0,20129.51563,1,0,0,0,9,84.19,FF,0,1,1000000,83.279,16859.70313
0,20129.79688,1,0,0,0,9,67.755,FF,0,0,868454,67.063,16859.76563
0,20129.23438,1,0,0,0,9,32.013,FF,0,0,430265,31.679,16863.42188
0,20129.23438,1,0,0,0,9,9.429,FF,0,0,126526,9.319,16881.10938
0,20129.51563,1,0,0,0,9,75.212,FF,0,1,1000000,74.477,16859.79688
0,20129.46875,1,0,0,0,9,7.119,FF,0,0,96875,7.035,16881.3125
0,20129.03125,1,0,0,0,9,10.929,FF,0,0,148507,10.802,16859.3125
0,20129.48438,1,0,0,0,9,7.722,FF,0,0,104749,7.628,16881.32813
0,20129.26563,1,0,0,0,9,3.878,FF,0,0,52094,3.831,16881.21875
0,20129.54688,1,0,0,0,9,4.607,FF,0,0,62462,4.55,16881.39063
0,20129.64063,1,0,0,0,9,9.863,FF,0,0,133622,9.752,16881.48438
0,20129.28125,1,0,0,0,9,74.77,FF,0,1,1000000,74.011,16863.5
0,20129.29688,1,0,0,0,9,29.283,FF,0,0,398175,28.969,16859.48438
0,20129.57813,1,0,0,0,9,10.416,FF,0,0,140326,10.294,16859.48438
0,20129.79688,1,0,0,0,9,11.084,FF,0,0,148977,10.957,16859.75
0,20129.59375,1,0,0,0,9,5.407,FF,0,0,72631,5.34,16881.23438
0,20129.40625,1,0,0,0,9,74.64,FF,0,1,1000000,73.898,16859.71875
0,20129.48438,1,0,0,0,9,33.651,FF,0,0,454540,33.306,16861.14063
0,20129.76563,1,0,0,0,9,24.41,FF,0,0,308549,24.165,16859.67188
0,20129.17188,1,0,0,0,9,22.46,FF,0,0,306098,22.225,16859.375
0,20129.32813,1,0,0,0,9,31.013,FF,0,0,420078,30.7,16859.51563
0,20129.29688,1,0,0,0,9,50.529,FF,0,0,684115,50.022,16859.51563
0,20129.65625,1,0,0,0,9,21.209,FF,0,0,280863,20.989,16859.90625
0,20129.39063,1,0,0,0,9,47.551,FF,0,0,648501,47.056,16859.57813
0,20129.85938,1,0,0,0,9,8.471,FF,0,0,114791,8.37,16881.39063
0,20129.23438,1,0,0,0,9,21.564,FF,0,0,284067,21.334,16859.39063
,,,,,,,,,,,,,
,,,,,,,,,,90,383633.92,29.9211,
