nprop,mpeak,randomized,threads,rrate,nchoice,size,wc,method,rc,found,nfail,cpu,mused
0,16025.45313,1,0,0,0,7,32.634,FF,0,0,452092,32.267,13662.8125
0,16025.6875,1,0,0,0,7,59.544,FF,0,0,834238,58.924,13663.10938
0,16025.70313,1,0,0,0,7,19.396,FF,0,0,278157,19.183,13663.09375
0,16025.92188,1,0,0,0,7,48.58,FF,0,0,670168,48.073,13663.3125
0,16025.54688,1,0,0,0,7,61.874,FF,0,0,862016,61.223,13662.92188
0,16025.67188,1,0,0,0,7,3.72,FF,0,0,50158,3.672,13684.625
0,16025.5,1,0,0,0,7,23.666,FF,0,0,336016,23.411,13662.92188
0,16025.78125,1,0,0,0,7,73.437,FF,0,1,1000000,72.689,13663.07813
0,16025.54688,1,0,0,0,7,29.474,FF,0,0,412246,29.153,13666.84375
0,16025.71875,1,0,0,0,7,26.531,FF,0,0,358022,26.249,13663.10938
0,16025.45313,1,0,0,0,7,12.82,FF,0,0,168313,12.671,13662.78125
0,16025.71875,1,0,0,0,7,35.956,FF,0,0,471366,35.529,13663.07813
0,16026.01563,1,0,0,0,7,74.787,FF,0,1,1000000,74.01,13663.34375
0,16025.85938,1,0,0,0,7,34.797,FF,0,0,462038,34.444,13663.21875
0,16025.53125,1,0,0,0,7,24.176,FF,0,0,330020,23.92,13664.45313
0,16025.92188,1,0,0,0,7,23.281,FF,0,0,304248,23.029,13663.09375
0,16025.73438,1,0,0,0,7,76.202,FF,0,1,1000000,75.278,13663.125
0,16025.54688,1,0,0,0,7,28.11,FF,0,0,340162,27.739,13662.875
0,16025.90625,1,0,0,0,7,28.831,FF,0,0,354184,28.514,13663.23438
0,16025.79688,1,0,0,0,7,11.869,FF,0,0,148141,11.73,13662.9375
0,16025.67188,1,0,0,0,7,9.939,FF,0,0,122192,9.766,13684.625
0,16025.76563,1,0,0,0,7,11.378,FF,0,0,148923,11.228,13659.1875
0,16025.79688,1,0,0,0,7,24.16,FF,0,0,294925,23.88,13663.09375
0,16025.92188,1,0,0,0,7,22.058,FF,0,0,296116,21.818,13663.28125
0,16025.67188,1,0,0,0,7,17.805,FF,0,0,238136,17.607,13663.125
0,16025.54688,1,0,0,0,7,9.475,FF,0,0,130267,9.363,13684.625
0,16025.46875,1,0,0,0,7,8.646,FF,0,0,116455,8.551,13662.82813
0,16025.76563,1,0,0,0,7,71.479,FF,0,0,978236,70.73,13662.875
0,16025.89063,1,0,0,0,7,18.25,FF,0,0,254066,18.047,13663.03125
0,16025.76563,1,0,0,0,7,9.164,FF,0,0,124314,9.053,13684.78125
0,16025.95313,1,0,0,0,7,15.191,FF,0,0,210245,15.023,13663.28125
0,16025.82813,1,0,0,0,7,9.408,FF,0,0,124036,9.28,13663.21875
0,16025.70313,1,0,0,0,7,26.49,FF,0,0,372037,26.192,13663.0625
0,16025.79688,1,0,0,0,7,51.078,FF,0,0,708201,50.546,13663.15625
0,16025.64063,1,0,0,0,7,26.078,FF,0,0,359217,25.788,13663.03125
0,16025.79688,1,0,0,0,7,74.434,FF,0,1,1000000,73.619,13663.125
0,16025.35938,1,0,0,0,7,6.692,FF,0,0,90047,6.613,13684.375
0,16025.90625,1,0,0,0,7,37.942,FF,0,0,514156,37.508,13666.92188
0,16025.54688,1,0,0,0,7,17.961,FF,0,0,248539,17.75,13663
0,16025.73438,1,0,0,0,7,13.877,FF,0,0,192287,13.719,13662.875
0,16025.82813,1,0,0,0,7,39.399,FF,0,0,548008,38.974,13663.21875
0,16025.59375,1,0,0,0,7,42.953,FF,0,0,604136,42.511,13663.04688
0,16025.65625,1,0,0,0,7,16.708,FF,0,0,230503,16.528,13663.07813
0,16025.70313,1,0,0,0,7,10.439,FF,0,0,146098,10.317,13663.0625
0,16025.90625,1,0,0,0,7,23.025,FF,0,0,322078,22.775,13663.26563
0,16025.73438,1,0,0,0,7,39.837,FF,0,0,534032,39.398,13663.125
0,16025.53125,1,0,0,0,7,15.126,FF,0,0,200005,14.955,13662.92188
0,16025.76563,1,0,0,0,7,19.002,FF,0,0,264471,18.786,13663.20313
0,16025.79688,1,0,0,0,7,12.673,FF,0,0,174793,12.525,13663.09375
0,16025.79688,1,0,0,0,7,15.241,FF,0,0,212063,15.07,13663.15625
,,,,,,,,,,,,,
,,,,,,,,,,92,391803.34,28.59256,
