nprop,mpeak,randomized,threads,rrate,nchoice,size,wc,method,rc,found,nfail,cpu,mused
0,16025.59375,1,0,0,0,7,31.146,FF,0,0,469010,30.766,13662.98438
0,16025.78125,1,0,0,0,7,71.125,FF,0,1,1000000,70.319,13663.17188
0,16025.65625,1,0,0,0,7,20.278,FF,0,0,278122,20.035,13663.01563
0,16025.57813,1,0,0,0,7,9.677,FF,0,0,138114,9.551,13684.59375
0,16025.8125,1,0,0,0,7,69.869,FF,0,1,1000000,69.09,13663.14063
0,16026.09375,1,0,0,0,7,66.183,FF,0,1,1000000,65.433,13663.39063
0,16025.46875,1,0,0,0,7,25.808,FF,0,0,398374,25.467,13662.79688
0,16025.875,1,0,0,0,7,65.449,FF,0,1,1000000,64.722,13664.70313
0,16026,1,0,0,0,7,25.226,FF,0,0,392085,24.924,13663.32813
0,16025.6875,1,0,0,0,7,65.1,FF,0,1,1000000,64.35,13663.01563
0,16025.78125,1,0,0,0,7,11.638,FF,0,0,184054,11.488,13663.17188
0,16025.89063,1,0,0,0,7,64.752,FF,0,1,1000000,63.979,13662.96875
0,16026.03125,1,0,0,0,7,31.046,FF,0,0,474111,30.693,13663.14063
0,16025.9375,1,0,0,0,7,12.628,FF,0,0,194103,12.473,13663.32813
0,16026.0625,1,0,0,0,7,66.06,FF,0,1,1000000,65.322,13663.45313
0,16025.625,1,0,0,0,7,6.595,FF,0,0,102259,6.508,13684.67188
0,16025.90625,1,0,0,0,7,64.392,FF,0,1,1000000,63.648,13664.45313
0,16025.79688,1,0,0,0,7,65.886,FF,0,1,1000000,65.142,13663.125
0,16025.79688,1,0,0,0,7,17.989,FF,0,0,276056,17.772,13663.1875
0,16026.03125,1,0,0,0,7,42.873,FF,0,0,654695,42.397,13663.14063
0,16026.21875,1,0,0,0,7,9.105,FF,0,0,144023,8.981,13684.98438
0,16025.8125,1,0,0,0,7,24.163,FF,0,0,374242,23.882,13663.20313
0,16025.75,1,0,0,0,7,52.692,FF,0,0,798107,52.102,13663.07813
0,16025.96875,1,0,0,0,7,21.419,FF,0,0,316285,21.17,13667.07813
0,16026.15625,1,0,0,0,7,9.534,FF,0,0,144020,9.417,13685.21875
0,16025.65625,1,0,0,0,7,8.09,FF,0,0,123692,7.981,13663.04688
0,16026.09375,1,0,0,0,7,44.88,FF,0,0,684017,44.356,13663.29688
0,16025.85938,1,0,0,0,7,60.399,FF,0,0,920147,59.687,13663.25
0,16025.9375,1,0,0,0,7,6.643,FF,0,0,102478,6.553,13685.01563
0,16025.92188,1,0,0,0,7,35.09,FF,0,0,544180,34.67,13663.21875
0,16025.71875,1,0,0,0,7,3.826,FF,0,0,60152,3.773,13684.73438
0,16025.65625,1,0,0,0,7,47.579,FF,0,0,744061,47.03,13662.98438
0,16025.75,1,0,0,0,7,25.526,FF,0,0,392322,25.214,13663.17188
0,16025.59375,1,0,0,0,7,38.01,FF,0,0,578076,37.583,13666.98438
0,16026.10938,1,0,0,0,7,5.18,FF,0,0,78284,5.111,13685.15625
0,16025.5625,1,0,0,0,7,4.491,FF,0,0,70105,4.427,13684.54688
0,16025.67188,1,0,0,0,7,6.092,FF,0,0,92022,6.014,13684.78125
0,16025.8125,1,0,0,0,7,46.376,FF,0,0,712022,45.86,13663.23438
0,16025.65625,1,0,0,0,7,45.27,FF,0,0,692105,44.757,13662.98438
0,16026.09375,1,0,0,0,7,30.119,FF,0,0,457119,29.778,13663.32813
0,16025.8125,1,0,0,0,7,23.173,FF,0,0,356406,22.884,13663.26563
0,16025.875,1,0,0,0,7,9.398,FF,0,0,146061,9.279,13684.92188
0,16026.01563,1,0,0,0,7,23.271,FF,0,0,356144,22.999,13667.09375
0,16025.78125,1,0,0,0,7,9.648,FF,0,0,150016,9.522,13684.82813
0,16025.9375,1,0,0,0,7,65.675,FF,0,1,1000000,64.9,13663.01563
0,16025.90625,1,0,0,0,7,24.321,FF,0,0,381231,24.038,13663.23438
0,16026.09375,1,0,0,0,7,56.809,FF,0,0,870099,56.188,13663.26563
0,16026.10938,1,0,0,0,7,26.199,FF,0,0,398263,25.887,13663.25
0,16025.59375,1,0,0,0,7,58.071,FF,0,0,898265,57.403,13662.95313
0,16025.6875,1,0,0,0,7,54.262,FF,0,0,850052,53.617,13663.10938
,,,,,,,,,,,,,
,,,,,,,,,,80,,,
