nprop,mpeak,randomized,threads,rrate,nchoice,size,wc,method,rc,found,nfail,cpu,mused
0,20129.9375,1,0,0,0,9,14.594,FF,0,0,200041,14.42,16859.92188
0,20129.54688,1,0,0,0,9,4.74,FF,0,0,63019,4.681,16881.42188
0,20128.98438,1,0,0,0,9,74.699,FF,0,1,1000000,73.951,16859.23438
0,20129.14063,1,0,0,0,9,51.041,FF,0,0,700035,50.499,16859.32813
0,20129.10938,1,0,0,0,9,20.177,FF,0,0,281355,19.954,16859.26563
0,20129.10938,1,0,0,0,9,67.231,FF,0,0,935132,66.537,16859.375
0,20129.29688,1,0,0,0,9,14.962,FF,0,0,210432,14.8,16859.45313
0,20129.40625,1,0,0,0,9,15.684,FF,0,0,220020,15.508,16859.59375
0,20129.54688,1,0,0,0,9,12.034,FF,0,0,172905,11.896,16859.51563
0,20129.25,1,0,0,0,9,24.023,FF,0,0,334389,23.763,16859.4375
0,20129.375,1,0,0,0,9,28.829,FF,0,0,398076,28.535,16859.53125
0,20129.23438,1,0,0,0,9,13.232,FF,0,0,191875,13.078,16863.48438
0,20129.60938,1,0,0,0,9,25.191,FF,0,0,352073,24.93,16859.82813
0,20129.23438,1,0,0,0,9,32.468,FF,0,0,458319,32.132,16859.5
0,20129.35938,1,0,0,0,9,40.045,FF,0,0,572190,39.608,16859.54688
0,20129.57813,1,0,0,0,9,47.11,FF,0,0,668212,46.618,16859.82813
0,20129.51563,1,0,0,0,9,11.588,FF,0,0,166980,11.448,16861.17188
0,20129.78125,1,0,0,0,9,15.014,FF,0,0,214617,14.847,16859.75
0,20129.51563,1,0,0,0,9,24.86,FF,0,0,348660,24.596,16859.40625
0,20129.54688,1,0,0,0,9,24.561,FF,0,0,348537,24.296,16859.73438
0,20129.60938,1,0,0,0,9,58.234,FF,0,0,838242,57.625,16859.54688
0,20129.35938,1,0,0,0,9,27.942,FF,0,0,389971,27.629,16859.51563
0,20129.29688,1,0,0,0,9,17.938,FF,0,0,251239,17.738,16859.42188
0,20129.60938,1,0,0,0,9,20.727,FF,0,0,291026,20.501,16859.85938
0,20129.32813,1,0,0,0,9,12.655,FF,0,0,178853,12.509,16859.57813
0,20129.29688,1,0,0,0,9,65.077,FF,0,0,904089,64.402,16859.57813
0,20129.375,1,0,0,0,9,5.679,FF,0,0,79856,5.61,16881.28125
0,20129.57813,1,0,0,0,9,29.993,FF,0,0,426075,29.664,16859.48438
0,20129.23438,1,0,0,0,9,9.377,FF,0,0,130138,9.27,16881.04688
0,20129.625,1,0,0,0,9,10.321,FF,0,0,146878,10.199,16859.53125
0,20129.67188,1,0,0,0,9,18.569,FF,0,0,263143,18.367,16859.64063
0,20129.35938,1,0,0,0,9,8.809,FF,0,0,121518,8.705,16881.20313
0,20129.20313,1,0,0,0,9,32.235,FF,0,0,454036,31.888,16863.45313
0,20129.70313,1,0,0,0,9,28.499,FF,0,0,396432,28.196,16859.67188
0,20129.5,1,0,0,0,9,22.819,FF,0,0,321106,22.558,16859.71875
0,20129.67188,1,0,0,0,9,10.035,FF,0,0,136341,9.92,16859.57813
0,20129.34375,1,0,0,0,9,18.063,FF,0,0,250406,17.866,16859.5
0,20129.09375,1,0,0,0,9,32.895,FF,0,0,464132,32.549,16859.25
0,20129.48438,1,0,0,0,9,32.574,FF,0,0,456106,32.238,16859.67188
0,20129.39063,1,0,0,0,9,40.286,FF,0,0,569465,39.862,16859.60938
0,20129.39063,1,0,0,0,9,50.835,FF,0,0,708033,50.306,16859.51563
0,20129.32813,1,0,0,0,9,18.018,FF,0,0,248850,17.819,16859.51563
0,20129.53125,1,0,0,0,9,48.769,FF,0,0,684425,48.277,16859.78125
0,20129.29688,1,0,0,0,9,33.107,FF,0,0,466892,32.748,16859.51563
0,20129.45313,1,0,0,0,9,11.229,FF,0,0,156334,11.095,16859.60938
0,20129.40625,1,0,0,0,9,38.566,FF,0,0,550419,38.159,16859.53125
0,20129.67188,1,0,0,0,9,14.523,FF,0,0,206089,14.361,16859.57813
0,20129.60938,1,0,0,0,9,13.415,FF,0,0,186492,13.26,16855.79688
0,20129.60938,1,0,0,0,9,28.52,FF,0,0,404011,28.213,16859.51563
0,20129.71875,1,0,0,0,9,10.982,FF,0,0,158327,10.848,16859.65625
,,,,,,,,,,,,,
,,,,,,,,,,98,373515.82,26.36958,
,,,,,,,,,,,233297.4987,16.6536738,
,,,,,,,,,,,63019,4.681,
,,,,,,,,,,,1000000,73.951,
