nprop,mpeak,randomized,threads,rrate,nchoice,size,wc,method,rc,found,nfail,cpu,mused
0,16025.6875,1,0,0,0,7,12.95,FF,0,0,196628,12.782,13663.01563
0,16025.6875,1,0,0,0,7,48.99,FF,0,0,734184,48.46,13663.10938
0,16025.75,1,0,0,0,7,27.66,FF,0,0,416255,27.3,13663.17188
0,16025.75,1,0,0,0,7,68.937,FF,0,1,1000000,68.216,13663.14063
0,16025.53125,1,0,0,0,7,24.423,FF,0,0,375177,24.112,13667
0,16025.71875,1,0,0,0,7,22.93,FF,0,0,356154,22.649,13667.14063
0,16025.76563,1,0,0,0,7,37.684,FF,0,0,576026,37.247,13667.09375
0,16025.90625,1,0,0,0,7,40.794,FF,0,0,612052,40.344,13663.25
0,16025.9375,1,0,0,0,7,16.296,FF,0,0,246160,16.092,13663.29688
0,16025.5625,1,0,0,0,7,4.995,FF,0,0,76416,4.921,13684.60938
0,16026.03125,1,0,0,0,7,25.68,FF,0,0,388179,25.377,13663.17188
0,16025.8125,1,0,0,0,7,16.018,FF,0,0,240069,15.822,13663.20313
0,16025.90625,1,0,0,0,7,33.844,FF,0,0,528112,33.43,13663.26563
0,16025.625,1,0,0,0,7,60.835,FF,0,0,949932,60.091,13663.01563
0,16025.79688,1,0,0,0,7,22.696,FF,0,0,344068,22.418,13663.125
0,16026.125,1,0,0,0,7,64.299,FF,0,1,1000000,63.548,13663.39063
0,16025.90625,1,0,0,0,7,64.856,FF,0,1,1000000,64.089,13663.20313
0,16025.5625,1,0,0,0,7,26.058,FF,0,0,404204,25.743,13662.89063
0,16025.59375,1,0,0,0,7,19.507,FF,0,0,304028,19.264,13662.98438
0,16025.78125,1,0,0,0,7,22.811,FF,0,0,352204,22.546,13663.17188
0,16025.875,1,0,0,0,7,61.217,FF,0,0,946043,60.551,13663.14063
0,16025.8125,1,0,0,0,7,58.812,FF,0,0,910082,58.176,13663.15625
0,16025.96875,1,0,0,0,7,36.703,FF,0,0,570008,36.269,13663.35938
0,16025.75,1,0,0,0,7,13.988,FF,0,0,218302,13.814,13667.26563
0,16025.8125,1,0,0,0,7,17.774,FF,0,0,274010,17.569,13662.92188
0,16025.65625,1,0,0,0,7,14.794,FF,0,0,232023,14.608,13663.04688
0,16025.875,1,0,0,0,7,22.968,FF,0,0,362028,22.69,13663.20313
0,16025.78125,1,0,0,0,7,11.959,FF,0,0,190036,11.804,13663.07813
0,16026.10938,1,0,0,0,7,1.965,FF,0,0,28582,1.936,13685
0,16025.89063,1,0,0,0,7,66.551,FF,0,1,1000000,65.842,13663.28125
0,16025.71875,1,0,0,0,7,34.479,FF,0,0,506205,34.085,13663.15625
0,16025.71875,1,0,0,0,7,46.464,FF,0,0,692167,45.95,13663.07813
0,16025.78125,1,0,0,0,7,8.668,FF,0,0,128720,8.558,13684.79688
0,16025.95313,1,0,0,0,7,66.667,FF,0,1,1000000,65.906,13663.03125
0,16025.65625,1,0,0,0,7,58.693,FF,0,0,882253,58.027,13662.98438
0,16025.90625,1,0,0,0,7,25.738,FF,0,0,388515,25.456,13663.04688
0,16025.71875,1,0,0,0,7,45.653,FF,0,0,670033,45.125,13663.14063
0,16025.625,1,0,0,0,7,46.89,FF,0,0,708105,46.335,13662.98438
0,16025.78125,1,0,0,0,7,18.531,FF,0,0,280034,18.303,13663.10938
0,16025.84375,1,0,0,0,7,9.735,FF,0,0,146452,9.61,13684.85938
0,16025.6875,1,0,0,0,7,11.073,FF,0,0,170284,10.936,13663.04688
0,16026.0625,1,0,0,0,7,23.912,FF,0,0,364099,23.641,13663.23438
0,16025.6875,1,0,0,0,7,44.192,FF,0,0,660064,43.651,13663.04688
0,16026.15625,1,0,0,0,7,24.561,FF,0,0,362333,24.289,13663.23438
0,16026.23438,1,0,0,0,7,23.305,FF,0,0,350264,23.028,13663.32813
0,16025.70313,1,0,0,0,7,19.315,FF,0,0,292732,19.082,13663.0625
0,16025.75,1,0,0,0,7,14.14,FF,0,0,214034,13.967,13663.04688
0,16025.8125,1,0,0,0,7,16.105,FF,0,0,244034,15.907,13663.17188
0,16025.71875,1,0,0,0,7,67.162,FF,0,1,1000000,66.384,13663.07813
0,16025.6875,1,0,0,0,7,8.377,FF,0,0,126050,8.268,13684.76563
,,,,,,,,,,,,,
,,,,,,,,,,88,480346.8,,
